,Climate Zone,City,U,SHGC,HeatingSource,CoolingSource,FanSource,TotalSource
183,1A,Miami,0.4,0.65,1.58264,19871.53152,8982.37208,28855.48624
184,1A,Miami,0.4,0.7000000000000001,1.5718,20146.047079999997,9091.69692,29239.315799999997
185,1A,Miami,0.4,0.75,1.52844,20445.01188,9206.72236,29653.262679999996
186,1A,Miami,0.4,0.8500000000000001,1.53928,21017.510469999997,9432.71948,30451.769229999998
187,1A,Miami,0.4,0.8,1.52844,20718.989049999996,9318.105749999999,30038.623239999994
188,1A,Miami,0.4,0.9500000000000001,1.58264,21593.872799999997,9657.22811,31252.683549999998
189,1A,Miami,0.4,0.9,1.5609600000000001,21308.779459999998,9545.6547,30855.995119999996
190,1A,Miami,0.55,0.01,9.24652,15996.865369999998,7243.84743,23249.959319999998
191,1A,Miami,0.55,0.15000000000000002,5.65848,16900.88552,7680.228359999999,24586.772359999995
192,1A,Miami,0.55,0.1,6.775,16596.6635,7544.01569,24147.45419
193,1A,Miami,0.55,0.25,4.89968,17481.33328,7923.2322699999995,25409.465229999998
194,1A,Miami,0.55,0.2,5.17068,17197.85511,7797.597379999999,25000.62317
195,1A,Miami,0.55,0.30000000000000004,4.70456,17768.168469999997,8054.852789999999,25827.725819999992
196,1A,Miami,0.55,0.35000000000000003,4.56364,18071.34538,8186.378299999999,26262.28732
197,1A,Miami,0.55,0.45,4.34684,18615.87936,8456.11169,27076.337889999995
198,1A,Miami,0.55,0.4,4.455240000000001,18335.441509999997,8321.95757,26661.85432
199,1A,Miami,0.55,0.55,4.13004,19192.87509,8727.80862,27924.81375
200,1A,Miami,0.55,0.5,4.249280000000001,18916.712689999997,8589.03068,27509.992649999997
201,1A,Miami,0.55,0.6000000000000001,4.14088,19482.65559,8839.12867,28325.92514
202,1A,Miami,0.55,0.65,4.05416,19771.169289999998,8950.60707,28725.830519999996
203,1A,Miami,0.55,0.7000000000000001,4.0216400000000005,20052.082189999997,9058.69678,29114.80061
204,1A,Miami,0.55,0.75,4.065,20330.841529999998,9171.473649999998,29506.380179999993
205,1A,Miami,0.55,0.8500000000000001,3.9891200000000007,20902.8334,9393.41701,30300.23953
206,1A,Miami,0.55,0.8,4.010800000000001,20609.22083,9281.653579999998,29894.885209999997
207,1A,Miami,0.55,0.9500000000000001,4.0433200000000005,21455.474899999997,9611.813329999999,31071.331549999995
208,1A,Miami,0.55,0.9,3.99996,21190.04863,9507.08064,30701.129230000002
209,1A,Miami,0.5,0.01,7.60968,16013.96717,7247.267789999999,23268.84464
210,1A,Miami,0.5,0.15000000000000002,4.5202800000000005,16918.68406,7674.812789999999,24598.01713
211,1A,Miami,0.5,0.1,5.5067200000000005,16610.218259999998,7541.7671199999995,24157.4921
212,1A,Miami,0.5,0.25,3.82652,17499.5752,7917.404989999999,25420.806709999997
213,1A,Miami,0.5,0.2,4.065,17221.25924,7793.163579999999,25018.487819999995
214,1A,Miami,0.5,0.30000000000000004,3.6856,17780.424759999998,8045.700159999999,25829.81052
215,1A,Miami,0.5,0.35000000000000003,3.523,18083.60167,8180.70937,26267.83404
216,1A,Miami,0.5,0.45,3.34956,18641.34204,8449.84103,27094.532629999998
217,1A,Miami,0.5,0.4,3.4254400000000005,18358.908979999997,8316.73202,26679.066439999995
218,1A,Miami,0.5,0.55,3.1761200000000005,19217.894389999998,8725.591719999999,27946.662229999994
219,1A,Miami,0.5,0.5,3.26284,18935.334649999997,8582.69668,27521.294169999994
220,1A,Miami,0.5,0.6000000000000001,3.13276,19511.791989999998,8850.33985,28365.2646
