,Climate Zone,City,U,SHGC,HeatingSource,CoolingSource,FanSource,TotalSource
56,4B,Albuquerque,0.15000000000000002,0.9,68.17806999999999,1085.1725499999998,1059.89989,2213.25051
57,4B,Albuquerque,0.1,0.01,135.54972,765.81227,901.6132299999999,1802.9752199999998
58,4B,Albuquerque,0.1,0.15000000000000002,116.82509999999999,819.01787,928.27937,1864.12234
59,4B,Albuquerque,0.1,0.1,122.92912,799.8575199999999,918.5250099999998,1841.3116499999996
60,4B,Albuquerque,0.1,0.25,106.61312000000001,853.9815499999999,945.28616,1905.8808299999998
61,4B,Albuquerque,0.1,0.2,111.52366999999998,836.3096899999999,936.76693,1884.6002899999999
62,4B,Albuquerque,0.1,0.30000000000000004,102.00927999999999,871.5900699999999,953.8687299999999,1927.4680799999996
63,4B,Albuquerque,0.1,0.35000000000000003,97.7113,889.3569399999999,962.48297,1949.5512099999999
64,4B,Albuquerque,0.1,0.45,89.17953,928.0260099999998,979.9964799999999,1997.2020199999997
65,4B,Albuquerque,0.1,0.4,93.39249,908.35894,971.1288799999999,1972.8803099999998
66,4B,Albuquerque,0.1,0.55,82.08375000000001,965.11158,997.8266899999999,2045.0220199999999
67,4B,Albuquerque,0.1,0.5,85.53662999999999,946.6162999999999,988.8957499999999,2021.0486799999999
68,4B,Albuquerque,0.1,0.6000000000000001,78.8634,983.73354,1006.75763,2069.35457
69,4B,Albuquerque,0.1,0.65,75.83306999999999,1002.3238299999999,1015.6885699999999,2093.8454699999998
70,4B,Albuquerque,0.1,0.7000000000000001,72.96108999999998,1021.16748,1024.6195099999998,2118.7480799999994
71,4B,Albuquerque,0.1,0.75,70.25829999999999,1040.10614,1033.55045,2143.91489
72,4B,Albuquerque,0.1,0.8500000000000001,65.2961,1077.7301,1051.444,2194.4701999999997
73,4B,Albuquerque,0.1,0.8,67.71386,1058.94979,1042.48139,2169.14504
74,4B,Albuquerque,0.1,0.9500000000000001,60.80895,1115.32239,1069.36922,2245.5005600000004
75,4B,Albuquerque,0.1,0.9,63.005019999999995,1096.54208,1060.40661,2219.95371
76,4B,Albuquerque,0.25,0.01,166.51064999999997,739.77953,901.2965299999998,1807.5867099999998
77,4B,Albuquerque,0.25,0.15000000000000002,143.70803999999998,792.85845,928.4060499999998,1864.9725399999998
78,4B,Albuquerque,0.25,0.1,151.12222,773.79311,918.5250099999998,1843.4403399999997
79,4B,Albuquerque,0.25,0.25,131.47832,826.8720299999999,945.1911499999999,1903.5414999999998
80,4B,Albuquerque,0.25,0.2,137.37149,809.8969099999999,936.76693,1884.03533
81,4B,Albuquerque,0.25,0.30000000000000004,125.99771,844.0055,953.6787099999999,1923.68192
82,4B,Albuquerque,0.25,0.35000000000000003,120.86546999999999,861.3289900000001,962.1979399999999,1944.3924
83,4B,Albuquerque,0.25,0.45,110.52766,899.33299,979.6481099999999,1989.5087599999997
84,4B,Albuquerque,0.25,0.4,115.60654999999998,879.8876099999999,970.7805099999998,1966.2746699999998
85,4B,Albuquerque,0.25,0.55,101.99589,935.81683,997.2249599999999,2035.03768
86,4B,Albuquerque,0.25,0.5,106.14550999999997,917.57491,988.4207,2012.14112
87,4B,Albuquerque,0.25,0.6000000000000001,98.09962999999999,953.99541,1006.06089,2058.15593
88,4B,Albuquerque,0.25,0.65,94.39339,972.2689999999999,1014.8968199999998,2081.55921
89,4B,Albuquerque,0.25,0.7000000000000001,90.88801,990.66927,1023.7327499999999,2105.29003
90,4B,Albuquerque,0.25,0.75,87.57265,1009.06954,1032.56868,2129.21087
91,4B,Albuquerque,0.25,0.8500000000000001,81.49116,1046.0601,1050.2722099999999,2177.82347
92,4B,Albuquerque,0.25,0.8,84.44730999999999,1027.62816,1041.4046099999998,2153.48008
93,4B,Albuquerque,0.25,0.9500000000000001,76.04307,1082.9556499999999,1067.8807299999999,2226.8794499999995
94,4B,Albuquerque,0.25,0.9,78.68252,1064.65039,1059.07647,2202.40938
95,4B,Albuquerque,0.2,0.01,156.25701,747.8237099999999,901.39154,1805.47226
96,4B,Albuquerque,0.2,0.15000000000000002,134.76456,800.9343,928.3110399999999,1864.0099
97,4B,Albuquerque,0.2,0.1,141.74535,781.80562,918.4933399999999,1842.0443099999998
98,4B,Albuquerque,0.2,0.25,123.22158999999999,835.1379,945.1911499999999,1903.55064
99,4B,Albuquerque,0.2,0.2,128.77638,818.06777,936.7352599999998,1883.5794099999998
100,4B,Albuquerque,0.2,0.30000000000000004,117.99434,852.52473,953.7103799999999,1924.2294499999998
101,4B,Albuquerque,0.2,0.35000000000000003,113.12629999999999,870.0382400000001,962.2612799999998,1945.42582
102,4B,Albuquerque,0.2,0.45,103.40105999999999,908.2322599999999,979.71145,1991.34477
103,4B,Albuquerque,0.2,0.4,108.16325,888.6602,970.84385,1967.6673
104,4B,Albuquerque,0.2,0.55,95.34433999999999,944.93779,997.35164,2037.63377
105,4B,Albuquerque,0.2,0.5,99.2406,926.6325299999999,988.5157099999999,2014.3888399999998
106,4B,Albuquerque,0.2,0.6000000000000001,91.64894,963.2113799999998,1006.25091,2061.1112299999995
107,4B,Albuquerque,0.2,0.65,88.13272,981.67499,1015.1185099999999,2084.92622
108,4B,Albuquerque,0.2,0.7000000000000001,84.84903,1000.0752599999998,1023.9861099999999,2108.9103999999998
109,4B,Albuquerque,0.2,0.75,81.75536,1018.6655499999998,1032.8537099999999,2133.2746199999997
110,4B,Albuquerque,0.2,0.8500000000000001,76.05390999999999,1056.03615,1050.58891,2182.67897
111,4B,Albuquerque,0.2,0.8,78.83088,1037.35085,1041.75298,2157.93471
