,Climate Zone,City,U,SHGC,HeatingSource,CoolingSource,FanSource,TotalSource
1588,3B,ElPaso,0.1,0.6000000000000001,20.48934,1264.70978,588.0168899999999,1873.2160099999999
1589,3B,ElPaso,0.1,0.65,18.529210000000003,1312.2147799999998,613.6379199999999,1944.3819099999996
1590,3B,ElPaso,0.1,0.7000000000000001,16.849220000000003,1361.2716099999998,638.91058,2017.0314099999998
1591,3B,ElPaso,0.1,0.75,15.37434,1410.01174,664.7216299999999,2090.1077099999998
1592,3B,ElPaso,0.1,0.8500000000000001,12.90898,1508.79047,716.91379,2238.6132399999997
1593,3B,ElPaso,0.1,0.8,14.03953,1458.87855,690.65936,2163.57744
1594,3B,ElPaso,0.1,0.9500000000000001,10.97138,1604.11717,769.2959699999999,2384.3845199999996
1595,3B,ElPaso,0.1,0.9,11.89682,1555.72541,742.8831899999999,2310.50542
1596,3B,ElPaso,0.25,0.01,221.7253,624.75409,251.11143,1097.59082
1597,3B,ElPaso,0.25,0.15000000000000002,115.27118,785.2576499999999,327.91118,1228.4400099999998
1598,3B,ElPaso,0.25,0.1,153.65635,728.37833,300.48495999999994,1182.51964
1599,3B,ElPaso,0.25,0.25,75.52909,878.6841499999999,377.72808999999995,1331.9413299999999
1600,3B,ElPaso,0.25,0.2,92.25759000000001,832.2242599999998,352.74046,1277.2223099999999
1601,3B,ElPaso,0.25,0.30000000000000004,65.17112,926.6642,402.43068999999997,1394.26601
1602,3B,ElPaso,0.25,0.35000000000000003,57.79352,977.74791,426.87992999999994,1462.4213599999998
1603,3B,ElPaso,0.25,0.45,45.31558,1085.20422,477.67861,1608.19841
1604,3B,ElPaso,0.25,0.4,51.22616000000001,1033.2337499999999,452.18426,1536.6441699999998
1605,3B,ElPaso,0.25,0.55,36.653760000000005,1188.32174,527.6221999999999,1752.5976999999998
1606,3B,ElPaso,0.25,0.5,40.707080000000005,1137.8080899999998,502.72958,1681.2447499999996
1607,3B,ElPaso,0.25,0.6000000000000001,33.0723,1239.31044,552.2931299999999,1824.67587
1608,3B,ElPaso,0.25,0.65,30.08938,1289.88743,577.18575,1897.1625599999998
1609,3B,ElPaso,0.25,0.7000000000000001,27.354080000000003,1338.8809199999998,602.01503,1968.25003
1610,3B,ElPaso,0.25,0.75,25.014760000000003,1388.76117,626.9076499999999,2040.68358
1611,3B,ElPaso,0.25,0.8500000000000001,21.1623,1485.06964,676.85124,2183.0831799999996
1612,3B,ElPaso,0.25,0.8,22.954729999999998,1437.34295,651.7686,2112.06628
1613,3B,ElPaso,0.25,0.9500000000000001,18.13432,1580.07964,727.11153,2325.3254899999997
1614,3B,ElPaso,0.25,0.9,19.57328,1533.9997899999998,701.99722,2255.5702899999997
1615,3B,ElPaso,0.2,0.01,189.53476999999998,628.36447,254.50011999999998,1072.39936
1616,3B,ElPaso,0.2,0.15000000000000002,101.00863000000001,793.0801399999999,334.84691,1228.93568
1617,3B,ElPaso,0.2,0.1,135.7594,735.09237,306.75561999999996,1177.60739
1618,3B,ElPaso,0.2,0.25,65.41850000000001,889.5786299999999,385.77227,1340.7694
1619,3B,ElPaso,0.2,0.2,80.24765000000001,841.94695,360.43627,1282.63087
1620,3B,ElPaso,0.2,0.30000000000000004,56.409800000000004,939.2371899999999,411.01326,1406.66025
1621,3B,ElPaso,0.2,0.35000000000000003,49.40608,989.3074599999999,435.84254,1474.5560799999998
1622,3B,ElPaso,0.2,0.45,38.60006,1096.19371,487.21128,1622.00505
1623,3B,ElPaso,0.2,0.4,43.68382,1043.5898399999999,461.46357,1548.7372299999997
1624,3B,ElPaso,0.2,0.55,31.08601,1197.9810899999998,537.7566,1766.8237
1625,3B,ElPaso,0.2,0.5,34.54334,1149.96937,512.64229,1697.155
1626,3B,ElPaso,0.2,0.6000000000000001,28.07971,1247.70299,562.74423,1838.52693
1627,3B,ElPaso,0.2,0.65,25.48108,1296.79149,587.8902099999999,1910.16278
1628,3B,ElPaso,0.2,0.7000000000000001,23.172580000000004,1345.40494,613.0361899999999,1981.6137099999996
1629,3B,ElPaso,0.2,0.75,21.20756,1394.9051499999998,638.0871599999999,2054.19987
1630,3B,ElPaso,0.2,0.8500000000000001,17.98616,1492.95547,688.72749,2199.66912
1631,3B,ElPaso,0.2,0.8,19.500149999999998,1444.4370299999998,663.39149,2127.32867
1632,3B,ElPaso,0.2,0.9500000000000001,15.34502,1588.0604799999999,739.77953,2343.1850299999996
1633,3B,ElPaso,0.2,0.9,16.63307,1539.85874,714.19017,2270.68198
1634,3B,ElPaso,0.30000000000000004,0.01,256.08406,621.30206,248.16611999999998,1125.55224
1635,3B,ElPaso,0.30000000000000004,0.15000000000000002,130.96526,779.43037,323.06567,1233.4613
1636,3B,ElPaso,0.30000000000000004,0.1,173.84395999999998,723.72284,295.82946999999996,1193.39627
1637,3B,ElPaso,0.30000000000000004,0.25,86.06181000000001,875.26379,373.26261999999997,1334.58822
1638,3B,ElPaso,0.30000000000000004,0.2,104.88223,828.0754900000001,347.98995999999994,1280.94768
1639,3B,ElPaso,0.30000000000000004,0.30000000000000004,74.56563,923.9722499999999,398.21858,1396.7564599999998
1640,3B,ElPaso,0.30000000000000004,0.35000000000000003,66.29234,975.37266,423.14287,1464.80787
1641,3B,ElPaso,0.30000000000000004,0.45,53.33467,1079.97867,472.54807,1605.86141
1642,3B,ElPaso,0.30000000000000004,0.4,59.33176,1028.41991,447.68712,1535.4387900000002
1643,3B,ElPaso,0.30000000000000004,0.55,42.96756,1181.86106,518.78627,1743.6148899999998
1644,3B,ElPaso,0.30000000000000004,0.5,48.08193,1132.2024999999999,496.96563999999995,1677.2500699999998
1645,3B,ElPaso,0.30000000000000004,0.6000000000000001,38.95101,1231.48795,543.01382,1813.45278
1646,3B,ElPaso,0.30000000000000004,0.65,35.44798,1283.55343,567.55807,1886.55948
1647,3B,ElPaso,0.30000000000000004,0.7000000000000001,32.37345,1332.07187,592.1656599999999,1956.61098
1648,3B,ElPaso,0.30000000000000004,0.75,29.53485,1382.33216,616.86826,2028.73527
1649,3B,ElPaso,0.30000000000000004,0.8500000000000001,25.06557,1479.14735,666.2417899999999,2170.45471
1650,3B,ElPaso,0.30000000000000004,0.8,27.198079999999997,1430.8822699999998,641.41251,2099.49286
1651,3B,ElPaso,0.30000000000000004,0.9500000000000001,21.56084,1573.20725,715.71033,2310.47842
1652,3B,ElPaso,0.30000000000000004,0.9,23.22234,1526.30398,691.0393999999999,2240.5657199999996
1653,3B,ElPaso,0.35000000000000003,0.01,291.6161,618.0717199999999,245.03079,1154.71861
1654,3B,ElPaso,0.35000000000000003,0.15000000000000002,149.17785,774.2048199999999,318.47352,1241.85619
1655,3B,ElPaso,0.35000000000000003,0.1,196.24167,719.9224399999999,291.68069999999994,1207.8448099999998
1656,3B,ElPaso,0.35000000000000003,0.25,99.18084,869.27816,367.40367,1335.86267
1657,3B,ElPaso,0.35000000000000003,0.2,120.23389,821.99485,342.70106999999996,1284.92981
1658,3B,ElPaso,0.35000000000000003,0.30000000000000004,86.7658,917.41656,391.69456,1395.8769200000002
1659,3B,ElPaso,0.35000000000000003,0.35000000000000003,77.05992,968.84864,416.42883,1462.3373900000001
1660,3B,ElPaso,0.35000000000000003,0.45,62.07218,1072.5995599999999,465.29563999999993,1599.9673799999996
1661,3B,ElPaso,0.35000000000000003,0.4,69.01597,1020.7241,440.75138999999996,1530.49146
1662,3B,ElPaso,0.35000000000000003,0.55,50.154939999999996,1174.70364,510.80542999999994,1735.6640099999997
1663,3B,ElPaso,0.35000000000000003,0.5,56.06106,1124.69671,489.3015,1670.05927
1664,3B,ElPaso,0.35000000000000003,0.6000000000000001,45.43166,1226.10405,534.9696399999999,1806.50535
1665,3B,ElPaso,0.35000000000000003,0.65,41.295230000000004,1275.9842999999998,559.22886,1876.50839
1666,3B,ElPaso,0.35000000000000003,0.7000000000000001,37.75564,1325.9912299999999,583.2663899999999,1947.0132599999997
1667,3B,ElPaso,0.35000000000000003,0.75,34.643699999999995,1376.85325,607.96899,2019.46594
1668,3B,ElPaso,0.35000000000000003,0.8500000000000001,29.424329999999998,1472.4966499999998,656.70912,2158.6301
1669,3B,ElPaso,0.35000000000000003,0.8,31.84187,1424.54827,632.22821,2088.6183499999997
1670,3B,ElPaso,0.35000000000000003,0.9500000000000001,25.350389999999997,1565.00472,705.10088,2295.45599
1671,3B,ElPaso,0.35000000000000003,0.9,27.264400000000002,1518.98821,681.09502,2227.34763
1672,3B,ElPaso,0.45,0.01,365.3882899999999,613.9862899999999,240.3753,1219.7498799999998
1673,3B,ElPaso,0.45,0.15000000000000002,190.45556,767.58579,311.53779,1269.5791399999998
1674,3B,ElPaso,0.45,0.1,244.94037000000003,713.96848,285.41004,1244.31889
1675,3B,ElPaso,0.45,0.25,130.58599999999998,862.53245,358.09268999999995,1351.21114
1676,3B,ElPaso,0.45,0.2,155.88156,814.0140099999999,334.7519,1304.6474699999999
1677,3B,ElPaso,0.45,0.30000000000000004,115.5196,908.9606699999999,381.71851,1406.19878
1678,3B,ElPaso,0.45,0.35000000000000003,102.76680999999999,958.4292099999999,405.59768999999994,1466.79371
1679,3B,ElPaso,0.45,0.45,83.17459,1062.4334900000001,453.19769999999994,1598.8057800000001
1680,3B,ElPaso,0.45,0.4,92.10764,1008.7211699999999,429.35018999999994,1530.1789999999999
1681,3B,ElPaso,0.45,0.55,67.91712,1164.3158799999999,497.6623799999999,1729.89538
1682,3B,ElPaso,0.45,0.5,75.50005,1114.2139399999999,476.82352,1666.5375099999999
1683,3B,ElPaso,0.45,0.6000000000000001,61.80865,1216.3813599999999,521.44655,1799.63656
1684,3B,ElPaso,0.45,0.65,56.44453,1266.5783099999999,545.2307199999999,1868.2535599999997
1685,3B,ElPaso,0.45,0.7000000000000001,51.66641,1315.66681,568.57151,1935.90473
1686,3B,ElPaso,0.45,0.75,47.49512,1365.38871,592.48236,2005.36619
1687,3B,ElPaso,0.45,0.8500000000000001,40.48544,1463.02732,640.3674,2143.8801599999997
1688,3B,ElPaso,0.45,0.8,43.79314,1414.5088799999999,616.58323,2074.88525
1689,3B,ElPaso,0.45,0.9500000000000001,35.05288,1552.7167599999998,687.0489799999999,2274.8186199999996
1690,3B,ElPaso,0.45,0.9,37.550340000000006,1507.3653199999999,664.2149099999999,2209.13057
1691,3B,ElPaso,0.4,0.01,327.58302,616.04484,242.49718999999996,1186.12505
1692,3B,ElPaso,0.4,0.15000000000000002,169.17374,770.75279,314.60978,1254.53631
1693,3B,ElPaso,0.4,0.1,220.21267999999998,716.3437299999999,288.26034,1224.81675
1694,3B,ElPaso,0.4,0.25,114.17414,864.9393699999999,362.3048,1341.41831
1695,3B,ElPaso,0.4,0.2,137.28808,817.62439,338.36228,1293.27475
1696,3B,ElPaso,0.4,0.30000000000000004,100.42683,912.50771,386.31066,1399.2451999999998
1697,3B,ElPaso,0.4,0.35000000000000003,89.35,962.54631,410.56987999999996,1462.4661899999999
1698,3B,ElPaso,0.4,0.45,72.07713000000001,1066.89896,458.80329,1597.7793800000002
1699,3B,ElPaso,0.4,0.4,79.99929,1013.59835,434.67075,1528.26839
1700,3B,ElPaso,0.4,0.55,58.588930000000005,1169.60477,503.90137,1732.0950699999999
1701,3B,ElPaso,0.4,0.5,65.29764,1118.96444,482.6508,1666.9128799999999
1702,3B,ElPaso,0.4,0.6000000000000001,53.156369999999995,1220.5618,527.9072299999999,1801.6254
1703,3B,ElPaso,0.4,0.65,48.40567,1270.8537599999997,551.72307,1870.9824999999998
1704,3B,ElPaso,0.4,0.7000000000000001,44.30516,1321.05071,575.6022499999999,1940.9581199999998
1705,3B,ElPaso,0.4,0.75,40.69564,1370.1392099999998,599.70312,2010.5379699999999
1706,3B,ElPaso,0.4,0.8500000000000001,34.56443,1467.04941,648.0948799999999,2149.7087199999996
1707,3B,ElPaso,0.4,0.8,37.49124,1419.19604,623.99401,2080.68129
1708,3B,ElPaso,0.4,0.9500000000000001,29.83201,1558.0056499999998,695.6948899999999,2283.53255
1709,3B,ElPaso,0.4,0.9,32.06442,1514.83944,672.25909,2219.16295
1710,3B,ElPaso,0.55,0.01,433.63524,610.24923,237.01828,1280.90275
1711,3B,ElPaso,0.55,0.15000000000000002,234.66838,764.5771399999999,307.07232,1306.31784
1712,3B,ElPaso,0.55,0.1,296.65835,710.57979,281.35627999999997,1288.59442
1713,3B,ElPaso,0.55,0.25,167.42628,856.64183,351.537,1375.60511
1714,3B,ElPaso,0.55,0.2,195.57618999999997,810.72033,329.17798,1335.4745
1715,3B,ElPaso,0.55,0.30000000000000004,148.45533,904.4635299999999,374.40274,1427.3215999999998
1716,3B,ElPaso,0.55,0.35000000000000003,132.44393,951.9685299999999,397.68019,1482.0926499999998
1717,3B,ElPaso,0.55,0.45,108.07209,1052.45744,443.91838999999993,1604.4479199999996
1718,3B,ElPaso,0.55,0.4,119.22118999999998,1002.29216,420.92596999999995,1542.43932
1719,3B,ElPaso,0.55,0.55,89.17852,1155.47995,487.27462,1731.93309
1720,3B,ElPaso,0.55,0.5,98.48906000000001,1106.32811,467.10083,1671.9180000000001
1721,3B,ElPaso,0.55,0.6000000000000001,81.45658,1208.59054,510.67875,1800.72587
1722,3B,ElPaso,0.55,0.65,74.61395999999999,1259.9592799999998,534.01954,1868.5927799999997
1723,3B,ElPaso,0.55,0.7000000000000001,68.59901,1307.59096,556.88528,1933.0752499999999
1724,3B,ElPaso,0.55,0.75,63.242540000000005,1356.20441,580.06772,1999.51467
1725,3B,ElPaso,0.55,0.8500000000000001,54.35838,1452.9245899999999,627.0026599999999,2134.2856299999994
1726,3B,ElPaso,0.55,0.8,58.52372,1403.89943,603.56686,2065.99001
1727,3B,ElPaso,0.55,0.9500000000000001,47.348910000000004,1540.99886,671.81571,2260.1634799999997
1728,3B,ElPaso,0.55,0.9,50.544810000000005,1498.7827499999999,650.34345,2199.67101
1729,3B,ElPaso,0.5,0.01,399.49391,611.51603,238.50677,1249.51671
1730,3B,ElPaso,0.5,0.15000000000000002,212.2407,765.97062,309.00418999999994,1287.21551
1731,3B,ElPaso,0.5,0.1,270.60477,711.8149199999999,283.1298,1265.5494899999999
1732,3B,ElPaso,0.5,0.25,148.57901999999999,859.2704399999999,354.51397999999995,1362.3634399999999
1733,3B,ElPaso,0.5,0.2,175.46595,811.5754199999999,331.67991,1318.72128
1734,3B,ElPaso,0.5,0.30000000000000004,131.60327999999998,906.7121,377.69642,1416.0118
1735,3B,ElPaso,0.5,0.35000000000000003,117.17368,954.9455099999999,401.32223999999997,1473.4414299999999
1736,3B,ElPaso,0.5,0.45,95.30292,1056.92291,448.1305,1600.35633
1737,3B,ElPaso,0.5,0.4,105.29107,1004.69908,424.75804,1534.74819
1738,3B,ElPaso,0.5,0.55,78.09615,1159.4387,492.1201299999999,1729.6549799999998
1739,3B,ElPaso,0.5,0.5,86.59581,1109.7168,471.69298,1668.00559
1740,3B,ElPaso,0.5,0.6000000000000001,71.23929,1213.30937,515.71428,1800.26294
1741,3B,ElPaso,0.5,0.65,65.14591,1262.6828999999998,539.37177,1867.2005799999997
1742,3B,ElPaso,0.5,0.7000000000000001,59.79688,1310.69462,562.5225399999999,1933.01404
1743,3B,ElPaso,0.5,0.75,55.053830000000005,1359.56143,585.95834,2000.5736000000002
1744,3B,ElPaso,0.5,0.8500000000000001,47.10234,1457.6434199999999,633.4,2138.14576
1745,3B,ElPaso,0.5,0.8,50.85427,1409.3783399999998,609.7741799999999,2070.0067899999995
1746,3B,ElPaso,0.5,0.9500000000000001,40.88632,1547.3328599999998,679.1314799999999,2267.3506599999996
1747,3B,ElPaso,0.5,0.9,43.76552,1504.1349799999998,657.02582,2204.9263199999996
1748,3B,ElPaso,0.6000000000000001,0.01,469.75668999999994,608.9824299999999,235.87816,1314.6172799999997
1749,3B,ElPaso,0.6000000000000001,0.15000000000000002,257.39278,764.1337599999999,305.52049,1327.04703
1750,3B,ElPaso,0.6000000000000001,0.1,322.11019999999996,709.62969,279.89946,1311.63935
1751,3B,ElPaso,0.6000000000000001,0.25,186.59938,855.4700399999999,349.22508999999997,1391.2945099999997
1752,3B,ElPaso,0.6000000000000001,0.2,216.06562000000002,809.86524,327.24611,1353.17697
1753,3B,ElPaso,0.6000000000000001,0.30000000000000004,165.89826999999997,902.7850199999999,371.67911999999995,1440.36241
1754,3B,ElPaso,0.6000000000000001,0.35000000000000003,148.4309,949.81497,394.51318999999995,1492.7590599999999
1755,3B,ElPaso,0.6000000000000001,0.45,121.3788,1049.79716,440.18133,1611.35729
1756,3B,ElPaso,0.6000000000000001,0.4,133.69969,999.4418599999999,417.53728,1550.6788299999998
1757,3B,ElPaso,0.6000000000000001,0.55,100.65007,1151.96458,483.15752,1735.77217
1758,3B,ElPaso,0.6000000000000001,0.5,110.94153,1102.65439,463.23709,1676.83301
1759,3B,ElPaso,0.6000000000000001,0.6000000000000001,92.35977,1204.37843,506.24494999999996,1802.98315
1760,3B,ElPaso,0.6000000000000001,0.65,84.84209000000001,1256.79228,529.17403,1870.8084
1761,3B,ElPaso,0.6000000000000001,0.7000000000000001,78.1304,1306.29249,552.19812,1936.62101
1762,3B,ElPaso,0.6000000000000001,0.75,72.10885999999999,1351.0422,574.9055099999999,1998.0565700000002
1763,3B,ElPaso,0.6000000000000001,0.8500000000000001,62.08288,1448.3007699999998,621.23872,2131.6223699999996
1764,3B,ElPaso,0.6000000000000001,0.8,66.86164,1400.03569,597.99294,2064.89027
1765,3B,ElPaso,0.6000000000000001,0.9500000000000001,54.365829999999995,1534.12647,665.1016699999999,2253.59397
1766,3B,ElPaso,0.6000000000000001,0.9,57.889269999999996,1494.4439599999998,644.2944799999999,2196.6277099999998
1767,3B,ElPaso,0.65,0.01,502.36362,608.25402,235.05473999999998,1345.67238
1768,3B,ElPaso,0.65,0.15000000000000002,278.03992999999997,766.50901,305.36214,1349.9110799999999
1769,3B,ElPaso,0.65,0.1,344.97128,710.6431299999999,279.77278,1335.38719
1770,3B,ElPaso,0.65,0.25,203.98705999999999,862.78581,350.77692,1417.54979
1771,3B,ElPaso,0.65,0.2,234.11923000000002,814.48906,327.94284999999996,1376.55114
1772,3B,ElPaso,0.65,0.30000000000000004,181.88418000000001,911.7159599999999,373.83268,1467.43282
1773,3B,ElPaso,0.65,0.35000000000000003,162.95999,960.74112,397.33181999999994,1521.0329299999999
1774,3B,ElPaso,0.65,0.45,133.85019,1061.8951,443.25332,1638.9986099999999
1775,3B,ElPaso,0.65,0.4,147.19450999999998,1011.38145,420.38758,1578.96354
1776,3B,ElPaso,0.65,0.55,111.82554,1162.5106899999998,485.84946999999994,1760.1856999999998
1777,3B,ElPaso,0.65,0.5,122.62116999999999,1114.4039599999999,466.2774099999999,1703.3025399999997
1778,3B,ElPaso,0.65,0.6000000000000001,102.8402,1215.4946,508.68354,1827.01834
1779,3B,ElPaso,0.65,0.65,94.14903,1268.09847,531.8976499999999,1894.1451499999998
1780,3B,ElPaso,0.65,0.7000000000000001,86.86812999999998,1315.9835099999998,554.0349799999999,1956.8866199999998
1781,3B,ElPaso,0.65,0.75,80.4674,1362.2533799999999,576.29899,2019.0197699999999
1782,3B,ElPaso,0.65,0.8500000000000001,69.61885000000001,1454.72978,621.77711,2146.12574
1783,3B,ElPaso,0.65,0.8,74.77765,1408.14321,598.8797,2081.8005599999997
1784,3B,ElPaso,0.65,0.9500000000000001,61.01334,1542.329,665.5133799999999,2268.8557199999996
1785,3B,ElPaso,0.65,0.9,65.01268,1500.2078999999999,644.4844999999999,2209.7050799999997
1786,3B,ElPaso,0.7000000000000001,0.01,532.81614,608.12734,234.38967,1375.33315
1787,3B,ElPaso,0.7000000000000001,0.15000000000000002,298.4029,769.3909799999999,305.64717,1373.44105
1788,3B,ElPaso,0.7000000000000001,0.1,369.10001,712.82836,280.02614,1361.95451
1789,3B,ElPaso,0.7000000000000001,0.25,220.9964,871.7167499999999,353.1205,1445.83365
1790,3B,ElPaso,0.7000000000000001,0.2,252.13394,819.65127,329.08297,1400.86818
1791,3B,ElPaso,0.7000000000000001,0.30000000000000004,197.33085,922.5471,377.06302,1496.94097
1792,3B,ElPaso,0.7000000000000001,0.35000000000000003,177.30819999999997,972.9024,400.91053,1551.12113
1793,3B,ElPaso,0.7000000000000001,0.45,146.46824,1077.0650299999998,447.43375999999995,1670.9670299999996
1794,3B,ElPaso,0.7000000000000001,0.4,160.56095,1024.5561699999998,424.40966999999995,1609.52679
1795,3B,ElPaso,0.7000000000000001,0.55,123.10516000000001,1175.81209,490.2199299999999,1789.13718
1796,3B,ElPaso,0.7000000000000001,0.5,134.39497,1128.46544,470.0461399999999,1732.90655
1797,3B,ElPaso,0.7000000000000001,0.6000000000000001,113.47728,1228.0675899999999,512.38893,1853.9337999999998
1798,3B,ElPaso,0.7000000000000001,0.65,103.68764999999999,1279.97472,535.4446899999999,1919.1070599999998
1799,3B,ElPaso,0.7000000000000001,0.7000000000000001,95.94424000000001,1326.40294,556.50524,1978.85242
1800,3B,ElPaso,0.7000000000000001,0.75,89.06930999999999,1371.21599,578.1991899999999,2038.4844899999998
1801,3B,ElPaso,0.7000000000000001,0.8500000000000001,77.36567,1462.48893,622.75888,2162.61348
1802,3B,ElPaso,0.7000000000000001,0.8,82.84117,1417.58087,600.4631999999999,2100.8852399999996
1803,3B,ElPaso,0.7000000000000001,0.9500000000000001,68.05258,1549.0747099999999,666.27346,2283.40075
1804,3B,ElPaso,0.7000000000000001,0.9,72.39030000000001,1507.2703099999999,644.99122,2224.65183
1805,3B,ElPaso,0.75,0.01,563.97284,607.9056499999999,233.97795999999997,1405.85645
1806,3B,ElPaso,0.75,0.15000000000000002,317.96073,773.2547199999999,306.37557999999996,1397.5910299999998
1807,3B,ElPaso,0.75,0.1,390.15505,714.85524,280.50118999999995,1385.51148
1808,3B,ElPaso,0.75,0.25,238.40321,881.47111,356.09747999999996,1475.9717999999998
1809,3B,ElPaso,0.75,0.2,270.27979,827.0620499999999,331.14152,1428.4833599999997
1810,3B,ElPaso,0.75,0.30000000000000004,212.8974,934.5817000000001,381.14844999999997,1528.62755
1811,3B,ElPaso,0.75,0.35000000000000003,191.5004,987.02722,405.59768999999994,1584.12531
1812,3B,ElPaso,0.75,0.45,159.18109,1092.77335,452.62763999999993,1704.58208
1813,3B,ElPaso,0.75,0.4,173.99221999999997,1040.3595,429.60355,1643.9552700000002
1814,3B,ElPaso,0.75,0.55,134.85707,1193.35727,496.0788799999999,1824.29322
1815,3B,ElPaso,0.75,0.5,146.51608,1145.59891,475.20835,1767.32334
1816,3B,ElPaso,0.75,0.6000000000000001,124.66997,1241.93905,517.4561299999999,1884.06515
1817,3B,ElPaso,0.75,0.65,113.706,1294.19455,539.94183,1947.8423799999998
1818,3B,ElPaso,0.75,0.7000000000000001,105.52005999999999,1338.9442599999998,559.76725,2004.23157
1819,3B,ElPaso,0.75,0.75,98.26424,1381.79377,580.6061100000001,2060.66412
1820,3B,ElPaso,0.75,0.8500000000000001,85.83049,1470.37476,624.18403,2180.38928
1821,3B,ElPaso,0.75,0.8,91.56020000000001,1426.1000999999999,602.39507,2120.05537
1822,3B,ElPaso,0.75,0.9500000000000001,75.81725999999999,1556.5804999999998,666.78018,2299.1779399999996
1823,3B,ElPaso,0.75,0.9,80.57923,1513.60431,645.68796,2239.8715
1824,3B,ElPaso,0.8500000000000001,0.01,623.76263,606.4805,232.80617,1463.0493
1825,3B,ElPaso,0.8500000000000001,0.15000000000000002,363.70178,772.7796699999999,304.91875999999996,1441.4002099999998
1826,3B,ElPaso,0.8500000000000001,0.1,439.06906,714.6018799999999,279.26606,1432.937
1827,3B,ElPaso,0.8500000000000001,0.25,276.53686,885.6198799999999,355.65409999999997,1517.8108399999999
1828,3B,ElPaso,0.8500000000000001,0.2,312.07292,829.7539999999999,330.31809999999996,1472.14502
1829,3B,ElPaso,0.8500000000000001,0.30000000000000004,248.45664,940.15562,380.95843,1569.57069
1830,3B,ElPaso,0.8500000000000001,0.35000000000000003,224.20848999999998,993.1712,405.50267999999994,1622.8823699999998
1831,3B,ElPaso,0.8500000000000001,0.45,187.02284,1099.07568,452.43762000000004,1738.5361400000002
1832,3B,ElPaso,0.8500000000000001,0.4,203.87084,1047.0735399999999,429.60355,1680.54793
1833,3B,ElPaso,0.8500000000000001,0.55,159.74606999999997,1199.5962599999998,496.4589199999999,1855.8012499999995
1834,3B,ElPaso,0.8500000000000001,0.5,172.5435,1150.6344399999998,474.92332,1798.10126
1835,3B,ElPaso,0.8500000000000001,0.6000000000000001,148.3672,1247.19627,517.23444,1912.7979099999998
1836,3B,ElPaso,0.8500000000000001,0.65,135.04796,1300.62356,539.43511,1975.1066299999998
1837,3B,ElPaso,0.8500000000000001,0.7000000000000001,125.72444999999999,1342.93468,558.0887399999999,2026.74787
1838,3B,ElPaso,0.8500000000000001,0.75,117.51023999999998,1386.1959,578.1991899999999,2081.90533
1839,3B,ElPaso,0.8500000000000001,0.8500000000000001,103.10551,1472.62333,619.97192,2195.7007599999997
1840,3B,ElPaso,0.8500000000000001,0.8,109.93113,1429.42545,599.1013899999999,2138.45797
1841,3B,ElPaso,0.8500000000000001,0.9500000000000001,91.65884,1555.4403799999998,661.4279499999999,2308.52717
1842,3B,ElPaso,0.8500000000000001,0.9,97.08502999999999,1513.2876099999999,640.96913,2251.34177
1843,3B,ElPaso,0.8,0.01,594.77862,606.86054,233.24955,1434.8887100000002
1844,3B,ElPaso,0.8,0.15000000000000002,342.73240999999996,771.76623,304.91875999999996,1419.4173999999998
1845,3B,ElPaso,0.8,0.1,416.72321,713.5567699999999,279.39274,1409.6727199999998
1846,3B,ElPaso,0.8,0.25,258.76723,883.3079700000001,355.65409999999997,1497.7293
1847,3B,ElPaso,0.8,0.2,292.45814,827.6321099999999,330.34977,1450.44002
1848,3B,ElPaso,0.8,0.30000000000000004,231.47621,937.59035,381.08511,1550.15167
1849,3B,ElPaso,0.8,0.35000000000000003,208.62069,990.7959500000001,405.8193799999999,1605.23602
1850,3B,ElPaso,0.8,0.45,173.79775,1097.49218,453.10268999999994,1724.3926199999999
1851,3B,ElPaso,0.8,0.4,189.50733,1044.69829,429.98359,1664.18921
1852,3B,ElPaso,0.8,0.55,147.87854,1199.40624,497.72571999999997,1845.0104999999999
1853,3B,ElPaso,0.8,0.5,160.01345,1149.65267,475.77840999999995,1785.4445299999998
1854,3B,ElPaso,0.8,0.6000000000000001,136.87801,1247.03792,518.7546,1902.6705299999999
1855,3B,ElPaso,0.8,0.65,124.39048,1300.87692,541.3353099999999,1966.60271
1856,3B,ElPaso,0.8,0.7000000000000001,115.61365,1344.10647,560.65401,2020.37413
1857,3B,ElPaso,0.8,0.75,107.84026999999999,1386.7342899999999,581.08116,2075.6557199999997
1858,3B,ElPaso,0.8,0.8500000000000001,94.52974999999999,1475.3469499999999,623.899,2193.7756999999997
1859,3B,ElPaso,0.8,0.8,100.72367,1430.34388,602.49008,2133.5576300000002
1860,3B,ElPaso,0.8,0.9500000000000001,83.89226,1559.0190899999998,666.0517699999999,2308.96312
1861,3B,ElPaso,0.8,0.9,88.86592999999999,1517.5947299999998,645.08623,2251.5468899999996
1862,3B,ElPaso,0.9500000000000001,0.01,678.94454,605.7837599999999,232.29944999999998,1517.0277499999997
1863,3B,ElPaso,0.9500000000000001,0.15000000000000002,405.34465,777.0234499999999,305.55216,1487.9202599999999
1864,3B,ElPaso,0.9500000000000001,0.1,482.55645,717.38884,279.6461,1479.5913899999998
1865,3B,ElPaso,0.9500000000000001,0.25,311.63996999999995,891.7955299999999,356.50918999999993,1559.9446899999998
1866,3B,ElPaso,0.9500000000000001,0.2,350.84889999999996,835.26458,331.20486,1517.31834
1867,3B,ElPaso,0.9500000000000001,0.30000000000000004,281.22871000000004,946.6162999999999,381.71851,1609.56352
